case_id,fit_max,smooth_points,confirm_points,slope_GPa,proof_status,proof_GPa,proof_strain,averaged_peak_GPa
zr24,0.02,21,1,130.39953024687136,found,4.240413937815951,0.03486623256455597,4.91108319436979
zr24,0.02,21,3,130.39953024687136,found,4.240413937815951,0.03486623256455597,4.91108319436979
zr24,0.02,21,5,130.39953024687136,found,4.240413937815951,0.03486623256455597,4.91108319436979
zr24,0.02,31,1,130.39953024687136,found,4.2362307415592895,0.03483415272309686,4.913784887292405
zr24,0.02,31,3,130.39953024687136,found,4.2362307415592895,0.03483415272309686,4.913784887292405
zr24,0.02,31,5,130.39953024687136,found,4.2362307415592895,0.03483415272309686,4.913784887292405
zr24,0.025,1,1,128.78980583317602,found,3.8683022828997093,0.032295621810186206,5.00605727384936
zr24,0.025,1,3,128.78980583317602,found,4.251508995146166,0.03527106470155007,5.00605727384936
zr24,0.025,1,5,128.78980583317602,found,4.387170203040894,0.03632441831923044,5.00605727384936
zr24,0.025,11,1,128.78980583317602,found,4.291817397256987,0.035584042905454145,4.927486881422283
zr24,0.025,11,3,128.78980583317602,found,4.291817397256987,0.035584042905454145,4.927486881422283
zr24,0.025,11,5,128.78980583317602,found,4.291817397256987,0.035584042905454145,4.927486881422283
zr24,0.025,21,1,128.78980583317602,found,4.309825904715514,0.03572387157700174,4.91108319436979
zr24,0.025,21,3,128.78980583317602,found,4.309825904715514,0.03572387157700174,4.91108319436979
zr24,0.025,21,5,128.78980583317602,found,4.309825904715514,0.03572387157700174,4.91108319436979
zr24,0.025,31,1,128.78980583317602,found,4.29244494000598,0.03558891551742008,4.913784887292405
zr24,0.025,31,3,128.78980583317602,found,4.29244494000598,0.03558891551742008,4.913784887292405
zr24,0.025,31,5,128.78980583317602,found,4.29244494000598,0.03558891551742008,4.913784887292405
zr24,0.032,1,1,125.90660765444149,found,4.319384265608111,0.03635111817021507,5.00605727384936
zr24,0.032,1,3,125.90660765444149,found,4.436112968675953,0.037278223627525246,5.00605727384936
zr24,0.032,1,5,125.90660765444149,found,4.436112968675953,0.037278223627525246,5.00605727384936
zr24,0.032,11,1,125.90660765444149,found,4.380246714178065,0.0368345117720584,4.927486881422283
zr24,0.032,11,3,125.90660765444149,found,4.404167244141298,0.03702449806752658,4.927486881422283
zr24,0.032,11,5,125.90660765444149,found,4.404167244141298,0.03702449806752658,4.927486881422283
zr24,0.032,21,1,125.90660765444149,found,4.394593583376895,0.036948460272983825,4.91108319436979
zr24,0.032,21,3,125.90660765444149,found,4.394593583376895,0.036948460272983825,4.91108319436979
zr24,0.032,21,5,125.90660765444149,found,4.394593583376895,0.036948460272983825,4.91108319436979
zr24,0.032,31,1,125.90660765444149,found,4.376738412536331,0.03680664745494994,4.913784887292405
zr24,0.032,31,3,125.90660765444149,found,4.376738412536331,0.03680664745494994,4.913784887292405
zr24,0.032,31,5,125.90660765444149,found,4.376738412536331,0.03680664745494994,4.913784887292405
zr28,0.01,1,1,125.39712684894008,found,3.705842684336427,0.031894624314957015,4.96721503734773
zr28,0.01,1,3,125.39712684894008,found,4.232264030340449,0.036092657868294936,4.96721503734773
zr28,0.01,1,5,125.39712684894008,found,4.232264030340449,0.036092657868294936,4.96721503734773
zr28,0.01,11,1,125.39712684894008,found,4.202125258178395,0.03585231127567834,4.872681888364837
zr28,0.01,11,3,125.39712684894008,found,4.202125258178395,0.03585231127567834,4.872681888364837
zr28,0.01,11,5,125.39712684894008,found,4.202125258178395,0.03585231127567834,4.872681888364837
zr28,0.01,21,1,125.39712684894008,found,4.217586091491479,0.03597560623228216,4.8634942202876195
zr28,0.01,21,3,125.39712684894008,found,4.217586091491479,0.03597560623228216,4.8634942202876195
zr28,0.01,21,5,125.39712684894008,found,4.217586091491479,0.03597560623228216,4.8634942202876195
zr28,0.01,31,1,125.39712684894008,found,4.229557116771579,0.03607107114109559,4.857159811879948
zr28,0.01,31,3,125.39712684894008,found,4.229557116771579,0.03607107114109559,4.857159811879948
zr28,0.01,31,5,125.39712684894008,found,4.229557116771579,0.03607107114109559,4.857159811879948
zr28,0.015,1,1,125.4928149227006,found,3.708486910566431,0.03189186148197319,4.96721503734773
zr28,0.015,1,3,125.4928149227006,found,4.234609265992685,0.03608431150989174,4.96721503734773
zr28,0.015,1,5,125.4928149227006,found,4.234609265992685,0.03608431150989174,4.96721503734773
zr28,0.015,11,1,125.4928149227006,found,4.203505938001693,0.035836462037313166,4.872681888364837
zr28,0.015,11,3,125.4928149227006,found,4.203505938001693,0.035836462037313166,4.872681888364837
zr28,0.015,11,5,125.4928149227006,found,4.203505938001693,0.035836462037313166,4.872681888364837
zr28,0.015,21,1,125.4928149227006,found,4.1975933757505315,0.03578934729010789,4.8634942202876195
zr28,0.015,21,3,125.4928149227006,found,4.215143433297073,0.03592919639268283,4.8634942202876195
zr28,0.015,21,5,125.4928149227006,found,4.215143433297073,0.03592919639268283,4.8634942202876195
zr28,0.015,31,1,125.4928149227006,found,4.226202874897559,0.03601732447879913,4.857159811879948
zr28,0.015,31,3,125.4928149227006,found,4.226202874897559,0.03601732447879913,4.857159811879948
zr28,0.015,31,5,125.4928149227006,found,4.226202874897559,0.03601732447879913,4.857159811879948
zr28,0.02,1,1,125.59144700580251,found,3.7107095607857716,0.03188953913478979,4.96721503734773
zr28,0.02,1,3,125.59144700580251,found,4.23663269662334,0.03607711040955398,4.96721503734773
zr28,0.02,1,5,125.59144700580251,found,4.23663269662334,0.03607711040955398,4.96721503734773
zr28,0.02,11,1,125.59144700580251,found,4.204695018980161,0.035822812219632634,4.872681888364837
zr28,0.02,11,3,125.59144700580251,found,4.204695018980161,0.035822812219632634,4.872681888364837
zr28,0.02,11,5,125.59144700580251,found,4.204695018980161,0.035822812219632634,4.872681888364837
zr28,0.02,21,1,125.59144700580251,found,4.196665734040464,0.03575888043820069,4.8634942202876195
